11	17	 19.68321876648288	  19.673439321441396 	 19.692998211524365 
13	16	 19.70408787361924	  19.693375343337987 	 19.714800403900494 
16	15	 19.713632074577852	  19.698496738021525 	 19.72876741113418 
9	18	 19.71658060914712	  19.70811090580871 	 19.72505031248553 
8	19	 19.72242873214784	  19.71470763950576 	 19.73014982478992 
10	17	 19.728939297386766	  19.720130631899284 	 19.73774796287425 
15	15	 19.742530434631988	  19.72902775279323 	 19.756033116470746 
12	16	 19.756372359487013	  19.74545342736033 	 19.767291291613695 
19	14	 19.793681356632945	  19.77437656380225 	 19.81298614946364 
8	18	 19.800027105542476	  19.791172498821094 	 19.808881712263858 
11	16	 19.801629323857178	  19.79344626328782 	 19.809812384426536 
14	15	 19.80330165547895	  19.79019325499999 	 19.81641005595791 
18	14	 19.81082690251854	  19.795327434826323 	 19.826326370210754 
9	17	 19.813544692899764	  19.806099632646585 	 19.820989753152944 
7	19	 19.83040653005918	  19.82179472732047 	 19.839018332797888 
10	16	 19.85749506775686	  19.848502415774426 	 19.866487719739297 
17	14	 19.865792031928876	  19.848898039672 	 19.88268602418575 
13	15	 19.87095961836184	  19.86214121360883 	 19.879778023114852 
8	17	 19.908767028861583	  19.8992208653058 	 19.918313192417365 
7	18	 19.912147172422053	  19.90321949383191 	 19.921074851012197 
16	14	 19.92101001698326	  19.905254820201414 	 19.936765213765106 
12	15	 19.92104333031544	  19.9089188441197 	 19.933167816511183 
9	16	 19.933246372455326	  19.924541361472443 	 19.94195138343821 
15	14	 19.957735487659274	  19.945491468382265 	 19.969979506936284 
11	15	 19.972886694881804	  19.963843966502935 	 19.981929423260674 
6	19	 19.979925899997106	  19.96959661361213 	 19.990255186382083 
7	17	 20.00707449619885	  19.998751076209548 	 20.015397916188153 
14	14	 20.007758912281346	  19.99363884325026 	 20.021878981312433 
10	15	 20.02661271085414	  20.01849963139255 	 20.034725790315726 
8	16	 20.031566399376832	  20.022047021981688 	 20.041085776771975 
19	13	 20.043619168226886	  20.025339640982118 	 20.061898695471655 
6	18	 20.052002931940013	  20.042261978231764 	 20.061743885648262 
13	14	 20.05665780902674	  20.045438355750456 	 20.06787726230302 
18	13	 20.07804955519618	  20.06192531776212 	 20.09417379263024 
9	15	 20.09767231189045	  20.08828900284695 	 20.10705562093395 
12	14	 20.109221475339897	  20.098019382515925 	 20.12042356816387 
7	16	 20.134761603237898	  20.127239564514102 	 20.142283641961694 
17	13	 20.142371412317	  20.129177413543236 	 20.155565411090766 
11	14	 20.151612038170665	  20.138927596424548 	 20.164296479916782 
6	17	 20.155309493637613	  20.144259137298825 	 20.166359849976402 
16	13	 20.16070124402676	  20.146570799846558 	 20.174831688206964 
5	19	 20.175236604522798	  20.164802710198607 	 20.18567049884699 
8	15	 20.192264268404326	  20.181602333071517 	 20.202926203737135 
15	13	 20.21581524344429	  20.20218213420228 	 20.2294483526863 
10	14	 20.231587088372127	  20.22186666562533 	 20.241307511118922 
5	18	 20.254987921299723	  20.24737975988388 	 20.262596082715564 
14	13	 20.25873397556739	  20.244583640751685 	 20.2728843103831 
6	16	 20.291036589968545	  20.282313428563292 	 20.2997597513738 
7	15	 20.30200387599608	  20.29155606333392 	 20.312451688658236 
9	14	 20.31245626008537	  20.300749710249896 	 20.324162809920843 
13	13	 20.326845869491297	  20.31388598986491 	 20.339805749117684 
19	12	 20.34481675422304	  20.323138773322874 	 20.366494735123204 
5	17	 20.36206522496483	  20.353984373950553 	 20.370146075979108 
12	13	 20.374944200601043	  20.36217120522064 	 20.387717195981445 
18	12	 20.3955815685436	  20.3735830254431 	 20.417580111644103 
8	14	 20.407541820313313	  20.39798071480764 	 20.417102925818984 
11	13	 20.423095753736323	  20.409431618353143 	 20.436759889119504 
17	12	 20.428345461071224	  20.411330280567785 	 20.445360641574663 
6	15	 20.464020207450403	  20.455046039603044 	 20.472994375297763 
16	12	 20.49045553285263	  20.473204966932407 	 20.50770609877285 
5	16	 20.50033244548988	  20.491344937765007 	 20.509319953214757 
10	13	 20.504417475603724	  20.492381595479173 	 20.516453355728274 
15	12	 20.521709951213776	  20.504026595083577 	 20.539393307343975 
7	14	 20.528718081721713	  20.52037046657631 	 20.537065696867117 
9	13	 20.57168307481306	  20.561023232000426 	 20.58234291762569 
14	12	 20.588386339676433	  20.579185803972514 	 20.59758687538035 
13	12	 20.63444211612251	  20.61889060308908 	 20.64999362915594 
8	13	 20.681343946413786	  20.670788176416533 	 20.69189971641104 
6	14	 20.682718317803474	  20.673051368714624 	 20.692385266892323 
5	15	 20.6829785594201	  20.672991611829318 	 20.692965507010882 
12	12	 20.690953190914975	  20.679213912690784 	 20.702692469139166 
19	11	 20.731980965579996	  20.70782303262905 	 20.756138898530942 
11	12	 20.744495809673538	  20.733156847751196 	 20.75583477159588 
18	11	 20.780968548136446	  20.75933651631224 	 20.802600579960654 
7	13	 20.786694020960155	  20.776669802481315 	 20.796718239438995 
10	12	 20.807574634674324	  20.79528053399644 	 20.81986873535221 
17	11	 20.83482738013431	  20.817011735501364 	 20.852643024767257 
16	11	 20.875876259222856	  20.860723839549955 	 20.891028678895758 
5	14	 20.888057345031566	  20.877906053445567 	 20.898208636617564 
9	12	 20.88941956795795	  20.878594201732827 	 20.900244934183075 
15	11	 20.92917979848769	  20.914986175646774 	 20.94337342132861 
6	13	 20.93311869808364	  20.920273698201523 	 20.945963697965755 
14	11	 20.980629856217455	  20.963706457918644 	 20.997553254516266 
8	12	 20.99148851189525	  20.979623867350067 	 21.00335315644043 
13	11	 21.029327928458247	  21.016890210582545 	 21.04176564633395 
12	11	 21.078758580625507	  21.06404496253534 	 21.093472198715673 
7	12	 21.102905984532406	  21.09162320601173 	 21.114188763053082 
11	11	 21.14245318400669	  21.129170794565407 	 21.155735573447974 
5	13	 21.16906393057759	  21.158396492385545 	 21.179731368769634 
10	11	 21.218485187668122	  21.205147264617352 	 21.231823110718892 
19	10	 21.23920416492735	  21.218361578649134 	 21.260046751205568 
6	12	 21.276620898964584	  21.267564842958492 	 21.285676954970675 
9	11	 21.283268947385803	  21.273981931754484 	 21.292555963017122 
18	10	 21.289664078659616	  21.273802369489346 	 21.305525787829886 
17	10	 21.330408479334302	  21.310116104464974 	 21.35070085420363 
16	10	 21.38949581723445	  21.371209319142686 	 21.407782315326216 
8	11	 21.39382097372916	  21.378466273370062 	 21.409175674088257 
15	10	 21.43388736778282	  21.41500630850327 	 21.45276842706237 
14	10	 21.460928624674743	  21.44436291573306 	 21.477494333616427 
5	12	 21.496220427160424	  21.487385401212915 	 21.505055453107932 
7	11	 21.521941143438365	  21.510779998888147 	 21.533102287988584 
13	10	 21.53745714811241	  21.5219733821546 	 21.55294091407022 
12	10	 21.586226036886963	  21.571750476308562 	 21.600701597465363 
11	10	 21.652640226673523	  21.639576927938194 	 21.66570352540885 
6	11	 21.673093886694993	  21.664330298903472 	 21.681857474486513 
10	10	 21.730114529675053	  21.718201671750656 	 21.74202738759945 
9	10	 21.799210394500793	  21.785788604088243 	 21.812632184913344 
8	10	 21.895155043404987	  21.8816466859256 	 21.908663400884375 
5	11	 21.904877118651857	  21.894853595453732 	 21.914900641849982 
19	9	 21.92035562772436	  21.897052131700917 	 21.9436591237478 
18	9	 21.976653470333968	  21.957092224510724 	 21.996214716157212 
17	9	 22.020244269448387	  21.99537956799893 	 22.045108970897843 
7	10	 22.02808422077046	  22.015367218992424 	 22.040801222548495 
16	9	 22.085697289510474	  22.063766884943785 	 22.107627694077163 
15	9	 22.131712714311625	  22.109891287381828 	 22.153534141241423 
14	9	 22.164931233160452	  22.14833901802891 	 22.181523448291994 
6	10	 22.20099925314157	  22.190471710678654 	 22.211526795604488 
13	9	 22.215890041805444	  22.20000728287458 	 22.23177280073631 
12	9	 22.282804437945845	  22.265479794866717 	 22.300129081024973 
11	9	 22.34829898132929	  22.332799878689986 	 22.363798083968593 
5	10	 22.413239767666212	  22.398384289519296 	 22.42809524581313 
10	9	 22.414980714280194	  22.401706887153477 	 22.42825454140691 
9	9	 22.51443731557304	  22.496780244650594 	 22.532094386495487 
8	9	 22.607496989383986	  22.594494255824507 	 22.620499722943464 
7	9	 22.73148840905377	  22.715065157869642 	 22.7479116602379 
6	9	 22.885504694990452	  22.869118941287283 	 22.90189044869362 
19	8	 23.05560202532414	  23.03214592130054 	 23.079058129347743 
18	8	 23.08293653047565	  23.052880193886125 	 23.112992867065174 
17	8	 23.112855797636247	  23.088971567596925 	 23.136740027675568 
5	9	 23.12963280680629	  23.11416319202233 	 23.14510242159025 
16	8	 23.17476609539407	  23.15377669763743 	 23.19575549315071 
15	8	 23.225587600289085	  23.198303145284306 	 23.252872055293864 
14	8	 23.28845391688179	  23.269438217294866 	 23.307469616468712 
13	8	 23.34013214536905	  23.31501156303065 	 23.36525272770745 
12	8	 23.393156003798513	  23.36637514516155 	 23.419936862435478 
11	8	 23.466703173129975	  23.44913362428631 	 23.48427272197364 
10	8	 23.52554834494797	  23.498310150606812 	 23.55278653928913 
9	8	 23.582854809371423	  23.559897488002143 	 23.605812130740702 
8	8	 23.71454402825778	  23.68843342227755 	 23.74065463423801 
7	8	 23.846101509830813	  23.819914902288136 	 23.87228811737349 
6	8	 24.016238157179775	  23.991296870869444 	 24.041179443490105 
5	8	 24.250183262758423	  24.231955724761445 	 24.2684108007554 
19	7	 25.841910532867175	  25.73713779116935 	 25.946683274565 
18	7	 25.908909854582145	  25.854416621686557 	 25.963403087477733 
17	7	 26.04339169656939	  25.94226301620992 	 26.14452037692886 
15	7	 26.05638986314499	  25.99484883550469 	 26.11793089078529 
16	7	 26.136609732899924	  26.04677956478787 	 26.22643990101198 
13	7	 26.183856005270464	  26.11276354944995 	 26.254948461090976 
14	7	 26.186381228466633	  26.116800811187048 	 26.25596164574622 
12	7	 26.26000197069804	  26.181411473762243 	 26.338592467633834 
11	7	 26.335972373118125	  26.259431777251482 	 26.412512968984768 
10	7	 26.36981263783138	  26.30323254771454 	 26.43639272794822 
9	7	 26.500316991956403	  26.425859757539516 	 26.57477422637329 
8	7	 26.573929369895673	  26.493067522513957 	 26.65479121727739 
7	7	 26.826595744859524	  26.724241286852017 	 26.928950202867032 
6	7	 26.893364328664052	  26.833877715320483 	 26.952850942007622 
5	7	 27.22059010571557	  27.130750079409143 	 27.310430132021995 
11	5	 4426.783254351893	  4389.947553625708 	 4463.618955078079 
13	5	 4462.868750601262	  4428.596746883979 	 4497.140754318545 
12	5	 4465.099247886663	  4440.225509563129 	 4489.972986210197 
18	5	 4468.062679305735	  4437.727194892273 	 4498.398163719198 
7	5	 4472.769840395103	  4432.154240788579 	 4513.385440001626 
9	5	 4483.769428679604	  4452.666843480638 	 4514.87201387857 
15	5	 4484.829865413651	  4439.374216124767 	 4530.285514702534 
5	5	 4485.140953667449	  4449.877163367692 	 4520.404743967206 
6	5	 4488.255579329699	  4451.791758702947 	 4524.719399956451 
10	5	 4496.668717808522	  4463.093478809926 	 4530.243956807119 
14	5	 4506.112544426924	  4470.235047585291 	 4541.9900412685565 
16	5	 4506.877375029287	  4463.664022366826 	 4550.090727691747 
8	5	 4508.329259935947	  4469.394563916686 	 4547.263955955209 
17	5	 4520.399275370558	  4483.550690416085 	 4557.247860325031 
19	5	 4523.2815122692255	  4488.814118918739 	 4557.748905619712 
9	6	 724.3060951576805	  684.4553939243675 	 764.1567963909935 
16	6	 746.5925262903693	  703.0379821933165 	 790.1470703874221 
18	6	 749.3588454372293	  717.9349656322155 	 780.7827252422431 
11	6	 754.7943172738117	  716.7053005707734 	 792.8833339768499 
5	6	 759.4629610446549	  720.8393159141259 	 798.0866061751839 
12	6	 769.4085263900386	  725.6349025378539 	 813.1821502422232 
14	6	 775.4835466754242	  735.9846255610771 	 814.9824677897714 
6	6	 783.4043296286853	  741.5713068475502 	 825.2373524098205 
8	6	 784.2728859578427	  746.2510893240565 	 822.294682591629 
15	6	 790.7155051580866	  750.9419884421188 	 830.4890218740543 
10	6	 793.0042594030167	  747.3636255612786 	 838.6448932447548 
17	6	 795.0484569092683	  759.1996057059774 	 830.8973081125592 
13	6	 795.3072023566426	  756.1816412314087 	 834.4327634818766 
7	6	 802.7002610786708	  766.1455083598679 	 839.2550137974737 
19	6	 812.8698186601237	  781.7313810484114 	 844.0082562718359 
